App,Category,Rating,Reviews,Size,Price,Content_Rating,Genres,Last_Updated,Installs
1937,9,4,3299,45,78,1,47,920,6853
6383,25,4,886,20,78,0,77,185,6729
6877,2,2,1177,180,78,1,13,1185,5633
3184,9,3,3671,384,78,1,47,579,4160
4586,20,4,1370,144,78,0,66,6,6272
3229,4,4,482,384,78,1,20,189,5468
4378,3,4,4179,27,78,0,18,608,4259
3640,11,3,869,62,78,0,86,1121,5712
1556,29,4,280,53,78,0,103,1093,7861
298,25,4,1651,80,78,0,77,604,4264
2693,11,2,1,45,78,0,78,549,7824
6161,27,2,3949,49,78,1,96,560,5214
4483,9,3,2585,27,78,0,47,619,7562
301,11,3,2746,371,78,0,47,641,6859
2299,21,2,0,141,78,1,70,525,6876
6317,21,4,1691,384,78,1,70,540,6658
2371,20,3,1763,137,78,1,66,1203,5155
415,25,2,0,152,78,0,77,886,6365
5058,24,4,321,46,78,0,76,57,6769
753,11,4,4071,108,78,0,47,902,6942
5286,29,4,4514,123,78,0,103,582,6000
1801,11,4,3097,75,78,0,99,540,7792
362,11,3,3625,168,78,0,86,501,5926
6296,14,4,2970,67,78,0,0,1165,4034
674,14,4,2171,108,78,0,6,1104,7580
6332,23,4,3275,138,6,1,75,617,5215
5584,6,3,3341,121,78,1,32,189,7009
493,20,4,3069,17,78,0,66,616,5739
2024,12,4,3970,384,78,0,55,604,7916
2609,12,2,0,23,37,1,55,522,6561
4523,5,4,1764,142,78,0,31,608,4294
76,14,4,687,194,78,1,97,604,5171
600,29,4,4067,96,78,0,103,16,7791
772,28,2,3643,75,78,1,97,644,6784
5491,26,4,2517,21,78,1,91,369,6594
6390,28,2,0,10,78,1,97,292,6338
2215,23,4,2194,95,78,0,75,172,7457
2856,29,5,1369,94,0,0,103,579,5048
4060,11,4,511,21,78,0,34,1001,7228
1221,24,2,2461,8,78,1,76,1007,6722
380,14,2,1891,112,78,0,106,1092,5720
4420,11,4,2605,144,78,1,78,604,4334
5566,4,4,1471,180,78,0,20,406,7956
2291,31,2,1668,133,78,1,108,226,7457
5449,11,2,2806,240,78,1,34,540,7009
836,12,5,2806,17,78,0,55,920,6693
2006,21,3,1894,130,78,0,70,671,6860
4543,11,4,3929,99,78,0,47,106,4868
5302,11,4,269,254,78,0,84,641,7601
462,11,4,1361,79,78,1,34,1154,4926
5978,11,4,3218,251,78,0,92,37,7890
1651,11,2,2253,67,78,0,34,692,6439
5715,18,4,3399,218,78,1,62,701,5209
1715,14,4,513,161,68,0,0,245,7933
2221,29,2,0,52,78,1,103,614,6485
2430,12,4,3688,220,78,0,55,960,6694
1348,28,4,1327,89,78,0,97,106,5763
596,12,2,1867,180,78,0,55,1069,6849
4393,7,4,1210,173,78,1,33,536,4849
1409,24,4,1054,95,78,0,76,557,4383
2413,12,4,4274,67,78,1,55,604,5666
861,14,4,1477,337,78,1,6,715,7001
1525,29,2,511,301,78,0,103,961,7359
5938,14,3,4228,127,35,0,6,86,5369
5250,23,4,1163,31,6,0,75,674,6909
5521,3,4,1460,221,78,0,18,887,7618
4821,4,4,3866,384,78,0,20,540,7402
7000,14,4,3235,384,78,0,6,647,5351
6239,0,2,0,2,78,0,9,759,7036
5796,11,3,1065,53,78,1,25,320,5396
126,29,3,509,95,78,1,103,346,5441
5210,24,4,4086,384,78,0,76,859,4669
4016,14,4,856,78,78,1,25,139,5646
3501,20,2,0,243,78,0,66,567,4303
4209,13,4,1580,384,78,1,56,614,4444
6925,11,2,0,27,78,0,34,68,6732
3252,28,3,3285,70,78,0,97,139,5017
3777,31,3,1068,141,78,0,108,108,5117
7208,29,4,580,134,78,0,103,195,5208
6544,4,4,664,136,78,0,20,728,5848
4306,11,4,1079,384,62,1,34,941,4706
5003,23,4,359,45,0,0,75,140,5772
4078,11,3,961,337,78,1,47,1104,4158
3927,11,4,3050,98,78,0,47,88,5457
6517,20,2,1,89,78,1,66,699,6038
1237,15,4,4587,96,78,1,57,891,4037
1551,29,4,1015,8,78,0,103,920,4479
3893,14,4,2857,89,0,1,0,522,4338
1840,26,4,3385,384,78,1,91,661,6452
4142,29,4,1329,23,78,1,103,771,4630
4826,11,4,872,230,78,0,90,661,6743
1357,11,4,4141,21,78,1,47,88,4919
448,11,4,1167,202,78,1,47,634,4840
1041,11,4,3442,31,77,0,86,704,4569
856,23,4,2100,1,78,0,75,949,5420
910,31,4,3110,92,78,1,108,42,4364
1978,29,4,1306,303,78,0,103,982,7517
559,14,4,2738,318,78,0,83,939,5236
5275,9,4,2169,384,78,0,47,180,6857
6224,6,4,2334,384,78,1,32,582,6976
3720,11,4,4597,80,78,1,42,557,6415
6816,27,4,2041,346,78,0,96,687,4698
4877,21,4,1834,384,78,0,70,557,4359
7242,27,4,1416,255,78,0,96,1207,4040
351,18,4,1577,51,78,0,62,1227,5051
3587,14,4,3949,116,78,0,2,1141,5015
5228,23,4,1265,47,78,1,75,809,7911
6075,20,4,1477,60,78,1,66,634,7935
3848,7,2,0,302,78,1,33,604,7136
6737,26,4,4544,219,78,1,91,641,4884
3774,31,4,1445,36,78,0,108,767,4375
5665,25,4,3949,36,78,1,77,1098,4750
5788,4,2,0,384,78,1,20,139,6874
2921,29,3,1950,48,78,0,103,994,4965
929,17,2,2253,45,78,1,61,130,7692
665,7,5,1369,267,78,0,33,570,4686
6152,11,4,1385,371,78,1,78,626,4937
7282,27,4,1588,39,78,0,96,570,6386
528,1,3,496,121,78,0,12,579,5782
4870,29,4,4557,253,78,0,103,62,7630
4550,23,4,1844,351,78,0,75,617,6048
1755,14,4,1621,282,78,1,25,611,4116
2877,21,4,2762,135,78,0,70,34,5765
2484,22,4,335,384,78,0,71,677,6800
1128,16,4,1750,182,78,1,60,96,5572
342,29,4,3644,98,78,1,103,776,7909
3208,11,4,1210,87,78,1,47,186,4972
907,27,1,933,52,78,0,96,714,7815
4527,8,4,3189,45,78,0,34,540,7623
367,29,3,1454,276,78,1,103,583,4530
3866,14,4,3973,383,78,1,0,604,5349
2409,3,4,1984,384,78,1,18,677,5897
4277,9,4,1217,60,78,1,47,106,5559
7102,26,4,2098,384,78,0,91,599,7139
2190,27,2,4458,104,78,0,96,623,6560
5866,14,4,2698,108,78,0,6,293,4244
1549,25,4,730,384,78,1,77,457,4258
878,18,2,0,27,78,0,62,668,7739
2333,26,4,2449,14,78,1,91,108,7812
4119,4,4,131,219,78,1,20,106,7054
7091,29,3,1708,261,78,1,103,930,4634
6784,15,4,2032,208,78,1,57,604,5124
4512,30,4,3642,384,78,0,105,180,6850
5846,14,4,1490,247,78,0,0,57,6007
7206,27,4,297,116,78,1,96,1081,5196
1015,22,4,2371,17,78,0,71,522,7416
5144,0,3,1583,2,78,0,11,24,6620
2218,24,4,4426,262,78,0,76,1213,6926
1596,25,2,0,338,78,1,77,692,5375
1564,21,4,2195,78,78,0,70,189,7921
6057,25,4,984,99,78,0,77,884,4479
3433,11,5,1577,307,78,1,34,700,7079
5531,16,4,2657,45,78,0,60,573,7815
1241,20,4,1148,141,0,1,66,563,4611
6725,23,2,0,17,78,0,75,27,6215
6919,23,4,4407,384,78,1,75,768,4702
1986,14,4,2378,318,78,1,6,522,6092
4133,14,4,3426,62,78,1,2,518,4535
212,18,2,0,164,78,0,62,625,5299
757,14,4,1547,384,78,0,1,536,6123
430,28,3,1040,180,78,0,97,168,7496
6960,29,4,2488,384,78,0,103,330,4171
1516,14,4,2200,223,78,0,0,128,7479
5517,16,4,962,20,78,1,60,579,7495
3444,7,4,2931,384,78,0,33,570,4042
4557,11,4,811,123,78,0,34,634,4112
6139,12,3,2743,302,78,1,55,604,5589
5533,9,4,2430,384,78,0,47,549,4617
4924,21,2,1,217,78,0,70,553,4935
793,15,2,0,152,78,0,57,608,5550
5000,26,4,4369,39,78,0,91,604,4944
4433,30,3,739,152,78,0,105,582,5524
1736,24,4,518,179,78,1,76,966,6806
4092,11,4,2768,133,78,0,47,246,7815
4422,24,4,1875,108,78,0,76,586,4749
4207,21,2,3465,67,78,1,70,866,6413
4370,27,4,406,384,78,0,96,139,7558
4234,11,4,155,300,62,1,3,222,4912
5900,20,2,1,149,78,1,66,1147,6726
1477,11,4,301,134,78,0,34,1157,7344
31,30,3,2926,195,78,1,105,850,4541
6350,11,3,2179,127,78,1,92,1167,4910
6501,0,4,4412,308,78,1,9,106,4501
3021,30,4,3949,36,78,0,105,1147,4345
5022,20,4,1539,17,78,1,66,887,6669
3843,21,4,2656,384,78,1,70,139,6932
6853,14,4,1506,89,78,1,78,172,6886
1712,6,4,2275,98,78,0,32,423,4167
2131,30,2,395,17,78,1,105,735,5674
6306,11,4,3495,336,78,0,92,579,5596
5916,7,3,189,181,78,0,33,473,7725
4642,11,3,2762,54,78,1,34,312,7934
3922,14,3,3777,80,78,0,0,1062,5153
1384,18,4,4080,17,78,0,62,417,6822
5287,14,4,1477,23,0,1,21,1153,6426
5024,30,4,1307,114,78,0,105,731,5432
2749,17,4,1752,325,78,0,61,1122,7985
2879,11,2,2253,99,78,0,34,316,6066
2964,8,4,4637,384,78,0,34,599,5238
2356,23,4,3720,9,78,0,75,861,6336
4728,20,4,3289,67,78,0,66,630,6128
736,4,2,1,95,78,1,20,428,4045
813,6,2,0,93,78,1,32,57,4841
6153,11,4,4080,98,78,0,34,73,7039
4222,23,4,197,39,78,1,75,1064,6865
4396,27,4,3092,384,78,1,96,172,5411
3242,27,4,3542,384,78,1,96,582,4269
4568,28,2,1763,134,78,1,97,716,7288
1640,4,3,253,307,78,1,20,739,6953
4302,11,4,3682,255,78,0,34,1057,7115
880,17,4,689,153,78,0,61,383,6587
6705,29,2,2253,0,78,1,103,597,5523
4964,11,4,4055,54,78,1,47,1007,6438
6991,13,4,3314,384,78,0,56,106,7728
4238,11,4,3874,277,78,0,42,437,4802
1639,23,3,269,91,78,1,75,772,7261
2174,23,2,0,31,0,0,75,243,7131
6011,21,5,2806,14,78,0,70,567,4338
2780,4,2,1,21,78,1,20,1125,7478
164,11,4,1549,20,78,0,78,588,7302
2388,11,3,1932,195,78,1,92,614,7101
6067,14,3,3835,130,78,0,6,540,7194
278,24,4,4215,384,78,0,76,172,7600
2536,11,4,1776,216,78,0,78,826,5700
2571,14,4,665,159,78,1,21,940,4154
397,25,4,3558,5,78,0,77,193,5749
3078,12,4,359,53,78,1,55,641,6538
463,11,4,1560,89,78,1,34,326,5044
3683,21,3,4417,21,78,1,70,106,5083
1636,4,3,1399,182,78,0,20,1219,6472
2718,4,2,0,175,78,1,20,388,5367
3227,27,4,4381,384,78,0,96,106,7538
903,18,4,4165,173,78,1,62,1041,7287
4086,18,4,2553,20,78,0,62,677,4015
5197,27,4,4584,95,78,0,96,545,7120
1520,23,3,4220,176,78,0,75,721,7293
1874,4,2,1,14,78,0,20,827,5534
5366,11,4,2,302,78,0,78,242,7064
3686,12,4,2549,384,78,0,55,579,6573
2494,29,3,4203,48,78,1,103,479,7210
5614,16,3,3626,274,78,0,60,759,6933
3419,28,4,1041,45,78,0,97,582,5773
1670,11,3,1278,362,78,1,25,960,6892
1624,20,4,2,161,78,1,66,549,5100
4979,11,3,2040,194,78,1,25,993,7458
3794,31,4,3094,384,78,1,108,710,5421
5631,14,4,2077,384,78,1,6,106,7347
370,4,4,3999,17,78,1,20,604,6994
6273,15,4,2719,75,78,0,57,514,7223
3691,25,4,3262,384,78,1,77,189,7237
228,29,2,4643,271,78,1,103,579,4228
7063,3,2,0,4,10,0,18,541,5485
2455,4,4,1555,384,78,0,20,41,6038
2878,8,4,1372,39,78,1,34,557,5724
5833,29,4,4411,305,78,0,103,283,4652
931,24,3,528,220,78,0,76,359,5655
3152,28,2,0,80,78,1,97,369,5805
937,6,3,4599,212,78,0,32,876,6025
3612,14,3,3133,87,0,1,6,811,7209
6091,5,5,2504,20,78,0,31,604,4453
4811,11,4,570,308,78,0,25,912,4278
3526,28,4,2,215,44,1,97,3,4774
1034,15,2,1,142,78,1,57,349,4040
7229,31,4,2235,384,11,0,108,647,7307
1912,26,4,1799,258,78,0,91,189,6066
2549,14,4,567,198,78,0,6,409,6432
1998,6,3,2444,95,78,1,32,491,4497
7007,7,4,3340,384,78,0,33,139,5235
496,18,4,3062,48,78,0,62,265,7008
5569,4,4,4056,45,78,1,20,180,7553
6065,11,3,2864,87,78,0,47,236,4689
6937,27,4,2323,324,78,0,96,172,6969
2169,18,2,0,21,78,1,62,41,7900
3668,4,4,2198,60,78,1,20,599,5643
1375,11,4,2074,255,78,1,34,647,6971
395,29,3,1924,28,62,1,103,757,4735
6308,28,4,249,384,78,0,97,604,4411
5013,21,4,4080,301,78,0,70,573,5715
2517,11,4,725,121,78,0,25,1188,7771
6685,4,4,3062,75,78,0,20,767,7824
243,11,4,118,337,78,1,34,790,7145
6711,9,4,4047,60,78,1,47,437,5039
6080,11,4,3421,208,78,0,7,915,4384
6164,29,4,947,53,78,1,103,189,7611
2822,12,3,1278,75,78,1,55,114,4291
1561,11,3,4621,172,78,0,49,915,4931
4758,27,5,1370,2,78,0,96,965,6084
867,26,2,0,14,78,1,91,1129,5545
2060,25,2,2253,75,78,0,77,599,7035
5001,26,4,3268,345,78,1,91,573,4821
1709,25,4,4453,180,78,0,77,422,7934
7179,18,2,4581,0,78,0,62,1014,6509
1552,23,4,3869,36,78,0,75,172,7408
2782,21,4,1369,20,78,0,70,956,7812
1944,11,4,3399,219,78,0,41,727,4188
5123,20,4,231,21,78,0,66,522,7457
2605,4,3,1795,374,78,0,20,1112,6675
5380,11,4,2863,138,78,0,47,674,5003
6021,14,4,2735,11,0,0,0,172,6333
1780,0,4,1887,98,78,0,9,963,5722
5115,4,2,0,277,78,0,20,792,7500
4876,3,4,875,384,78,1,18,65,6469
2694,6,5,1,78,78,1,32,1087,4331
4981,20,2,0,176,19,1,66,1125,4373
6619,20,4,4500,112,72,0,66,661,5396
4276,22,4,3644,142,78,0,71,2,7468
522,26,4,684,67,78,0,91,604,7398
5607,14,4,649,121,78,1,78,139,4100
4594,29,2,0,36,78,0,103,139,7734
2208,21,2,0,99,78,1,70,530,6977
3037,2,4,2254,55,78,0,13,102,5797
3901,11,4,1967,147,78,0,86,948,5418
2055,18,4,2253,94,78,0,62,668,4227
4709,23,4,4396,103,78,1,75,1076,6954
6559,28,4,1541,144,78,0,97,139,7358
3445,7,4,3854,82,78,0,33,172,6901
842,27,4,3459,36,78,0,96,706,6610
4011,4,4,3237,82,78,1,20,579,4282
4299,8,4,1091,23,78,1,34,899,5833
3877,14,3,3149,198,78,0,0,619,7749
1287,14,4,3996,190,78,1,21,637,5312
4500,18,2,589,219,78,0,62,518,4452
6344,23,2,1369,27,78,1,75,737,4403
723,28,4,1240,384,78,1,97,65,5687
2138,4,3,3275,222,74,1,20,84,5934
4570,7,3,4130,384,78,0,33,567,7409
1383,27,2,0,142,78,0,96,570,7382
4599,7,4,2810,219,78,1,33,582,7165
88,24,4,1616,384,78,1,76,189,7444
4460,11,5,1577,97,78,1,34,1048,7311
4486,17,4,2453,217,78,1,61,57,5353
184,20,2,2253,82,78,1,66,51,4478
3999,11,2,2253,47,4,0,47,407,4118
4893,18,4,2146,75,78,1,62,742,4939
3773,23,4,2807,21,78,1,75,672,6738
2320,18,4,1577,70,78,1,62,547,4383
1862,26,3,1198,89,78,0,91,180,7575
4765,11,4,1647,254,78,1,41,674,6203
6050,14,4,2087,287,78,0,6,522,7981
2732,18,2,3422,62,78,1,62,812,7717
237,10,4,4457,94,78,1,54,246,6736
2469,26,3,1020,384,78,0,91,573,4159
1150,2,4,3074,339,78,0,13,549,5808
6950,24,4,153,166,78,1,76,172,4153
1805,11,4,2253,48,78,0,25,563,4118
2402,20,4,2827,304,78,0,66,1062,7132
1521,11,4,607,175,78,0,47,522,4003
755,1,4,2552,130,78,1,12,591,4423
6223,20,4,1473,70,78,1,66,579,7565
2682,26,3,2644,337,78,0,91,172,5566
3924,11,3,993,271,78,1,92,518,5704
6801,29,4,1852,263,78,1,103,582,6065
6179,27,4,3214,384,78,0,96,674,6120
2615,29,4,2444,161,78,0,103,291,7895
5402,10,4,3840,214,78,1,54,1075,7100
5482,2,3,2750,70,78,1,13,599,4963
2065,21,4,2030,256,78,0,70,952,4340
4348,18,2,0,347,78,0,62,577,6835
2001,27,2,3643,14,78,0,96,264,7340
4778,24,4,3955,21,78,1,76,110,5835
4403,14,4,1041,21,0,0,21,506,4331
1841,13,4,2405,20,78,1,56,595,7331
6663,11,2,2847,101,78,0,47,8,7393
6750,19,4,4018,384,78,0,65,591,6377
3098,11,1,1369,62,78,1,34,582,4165
6002,14,4,2249,166,78,0,0,522,7279
4661,7,3,4354,82,78,0,33,599,5594
2130,6,2,0,384,78,0,32,123,7877
4049,11,4,511,46,78,0,47,1193,7666
3867,14,4,2482,333,78,0,0,570,5206
4491,14,4,2192,155,78,0,0,573,7489
2952,3,4,2512,104,78,1,18,784,7670
56,14,4,3170,134,78,1,14,10,7369
5206,18,3,2508,339,78,1,62,905,4713
1430,11,2,1054,82,78,0,34,545,5194
1273,28,4,674,213,78,0,97,560,5295
476,29,4,1278,94,78,1,103,647,4255
1601,29,2,2806,92,78,1,103,1179,4920
2457,11,4,3307,131,78,1,25,27,5420
33,29,2,0,98,6,1,103,891,6139
4553,11,4,815,198,78,0,88,723,5826
2300,21,4,1131,36,78,0,70,189,5426
371,20,4,4410,23,78,0,66,536,7719
5929,25,4,3271,219,78,1,77,656,6677
6168,11,4,3639,356,78,0,40,604,5064
6535,4,3,1005,338,78,1,20,644,6537
2132,15,4,3643,23,78,0,57,796,7990
2725,20,2,2806,27,0,1,66,306,6961
688,26,2,2253,98,78,1,91,850,6817
1014,8,4,3455,17,78,1,34,599,4310
311,11,3,1105,179,78,0,47,706,5176
6045,22,4,2030,139,78,1,71,1069,5632
3169,6,2,0,6,78,1,32,891,4088
3438,20,2,3949,180,78,1,66,1071,4065
3489,4,4,1165,80,78,0,20,34,7754
2530,11,4,218,351,78,0,46,796,4728
975,11,5,4220,53,78,0,47,276,5761
4402,32,4,3457,20,78,0,111,195,5584
4116,7,2,0,142,78,0,33,579,5378
6240,6,2,0,8,78,1,32,582,6435
495,26,4,3890,219,78,0,91,464,7827
248,29,4,1668,85,78,0,103,557,6589
3906,18,4,847,262,78,0,62,1206,7707
1124,2,4,4080,135,78,1,13,1087,7150
4186,11,4,1983,104,78,0,38,139,4948
3406,28,4,2800,215,78,0,97,587,5550
81,24,4,4122,384,78,0,76,735,4257
4872,28,4,3108,384,78,0,97,139,6418
2966,11,4,1206,384,78,1,92,604,5395
3804,29,3,3600,49,78,0,103,49,7013
2442,11,4,3155,351,78,0,93,139,7942
2085,18,4,3287,384,78,1,62,139,6043
364,29,3,4657,352,78,0,103,228,6704
6764,32,2,798,384,35,0,111,202,5132
4262,2,2,2254,346,78,1,13,459,4930
4442,23,4,2686,258,78,1,75,792,4583
458,3,4,2629,344,78,1,18,939,5543
1759,18,2,1757,121,78,1,62,540,6065
2889,11,3,2846,27,78,0,25,908,5000
6309,27,4,361,54,78,1,96,139,4537
7126,1,4,2758,307,78,0,12,587,4547
3425,23,2,1,60,78,0,75,16,5228
5988,15,4,2866,75,78,0,57,549,5801
5388,11,2,2806,116,78,0,78,1135,5754
3819,11,4,3888,21,78,0,47,173,5626
984,19,3,3864,195,78,1,65,855,5543
1571,20,2,3275,48,78,1,66,525,7331
3374,7,4,1790,21,78,0,33,579,5074
1666,11,3,511,20,78,0,25,937,7016
6539,8,4,4645,39,78,1,34,139,6394
446,27,2,0,308,17,1,96,586,4162
808,21,5,1577,78,78,0,70,630,5850
5570,29,4,3422,67,78,1,103,24,4864
4465,32,3,23,198,78,1,111,525,6793
1713,6,4,4531,17,78,0,32,611,5778
1250,11,4,1280,362,35,0,99,525,7902
5666,29,2,689,384,78,1,103,808,7639
470,18,4,58,384,30,1,62,599,7719
1756,14,4,3705,247,78,1,25,514,6293
1543,20,4,3643,175,78,0,66,331,4318
5748,27,4,2939,384,78,0,96,623,5881
3332,14,4,1536,384,78,0,78,549,5363
3231,24,4,3257,168,66,1,76,573,6165
5902,24,4,3584,142,78,1,76,522,5524
4343,11,4,2623,1,78,0,34,173,7338
7105,27,3,3275,52,78,1,96,326,6439
1159,14,4,3649,218,78,0,106,79,7713
5097,23,2,359,23,78,0,75,723,7406
4631,27,4,633,100,78,1,96,961,7735
4701,7,4,2340,384,78,1,33,180,6422
3446,7,4,1084,92,78,1,33,180,6186
3447,7,4,4291,384,78,1,33,268,7707
2298,11,4,4599,52,78,0,47,444,4076
6132,19,4,894,384,78,1,65,139,4415
6431,7,3,4220,23,78,1,33,591,6156
5249,14,4,243,78,78,1,78,540,5999
6679,10,4,4287,195,78,1,54,604,5842
3518,27,4,1472,255,78,0,96,846,4529
4109,14,4,3169,27,78,1,78,647,4318
5868,4,2,2104,60,24,0,20,1108,7892
139,21,3,90,384,78,1,70,587,5581
3647,23,4,2978,87,78,0,75,806,6430
4714,20,4,264,20,76,0,66,536,5117
2032,14,4,4238,116,78,0,0,518,4175
4443,29,4,2110,4,78,0,103,325,6297
1689,29,3,533,94,66,1,103,842,5106
4385,18,4,303,93,78,1,62,902,7056
5187,15,4,3535,60,78,1,57,139,7040
3548,11,2,3275,50,78,1,47,476,6629
7033,17,4,4513,255,78,1,61,330,4519
5283,15,4,1484,384,35,1,57,251,5186
6329,11,4,273,27,35,1,25,903,5416
3149,28,2,0,80,78,1,97,337,5031
6834,17,4,4392,92,78,0,61,595,4844
1065,28,4,2728,60,78,1,97,839,6915
5618,14,4,3068,383,78,1,0,509,4175
28,15,4,287,27,78,0,57,139,4022
5224,11,3,2587,21,78,0,47,1012,6091
2766,28,4,3356,384,78,1,97,549,7196
168,5,2,3275,134,78,1,31,966,7768
1969,11,4,3252,222,78,0,78,692,5127
4589,20,4,4003,177,66,1,66,941,4400
6031,24,4,2883,173,78,1,76,604,4413
1871,11,4,1600,27,78,1,34,812,5148
169,15,2,603,27,78,0,57,867,5352
541,20,4,4016,31,78,1,66,545,6403
3011,4,3,798,300,78,0,20,1097,5578
250,11,3,2668,342,78,0,34,546,4301
7026,29,4,3538,121,56,0,103,570,4360
7102,26,4,2098,384,78,1,91,599,7216
3743,13,2,2719,98,78,1,56,739,7802
180,29,2,2253,39,78,0,103,1087,4456
7042,15,2,3275,180,78,1,57,812,5376
4461,11,3,533,67,78,0,92,687,5477
6005,11,4,1655,267,78,0,99,549,5312
6458,12,4,414,23,78,1,55,637,7341
2953,3,4,713,54,78,1,18,447,5245
3716,24,4,1493,123,78,1,76,485,7717
1614,11,2,0,39,78,0,34,31,5103
5711,11,4,4220,155,47,0,40,623,6962
6231,21,4,3953,70,78,1,70,604,4049
5585,31,4,2426,384,78,1,108,275,5606
2401,20,4,2781,45,77,1,66,536,6997
3884,14,4,4444,236,78,0,83,553,6951
653,1,4,1236,149,78,0,12,139,4933
1434,17,2,1,49,78,0,61,822,4971
5077,20,2,0,245,66,0,66,532,5947
7128,15,3,3481,98,78,1,57,761,4812
3555,19,4,2392,93,78,0,65,579,5661
6939,9,4,3143,384,78,1,52,172,7271
3980,14,4,3744,60,62,0,2,1113,7540
4472,28,4,4300,384,78,0,97,599,4574
6122,14,4,1728,371,78,0,0,626,7991
2148,21,2,4245,221,78,1,70,1022,4681
2667,11,2,3275,14,78,0,34,514,6243
6800,6,4,255,82,78,0,32,728,7532
2668,25,2,2253,137,78,0,77,507,7691
5137,23,2,1,8,0,1,75,532,6997
4212,11,4,1894,78,78,1,99,771,7949
3598,15,4,3730,384,78,0,57,139,7337
5121,14,4,4007,130,78,1,6,540,4779
7038,12,2,4220,96,78,0,55,591,6242
5008,23,3,4496,123,78,1,75,384,5967
5912,14,3,3818,23,78,0,0,889,6083
5460,14,4,584,205,78,1,0,106,7486
545,6,4,4172,384,78,0,32,106,4638
132,29,3,3517,82,78,0,103,599,4044
3023,26,4,340,384,78,0,91,859,5406
221,14,3,4482,75,78,0,0,260,4627
5168,3,4,554,96,78,0,18,930,4317
1815,11,4,2016,78,78,0,92,647,6045
393,29,4,3807,46,35,1,103,1031,7398
3929,11,4,3353,384,78,1,84,704,6017
3030,25,4,1096,31,78,1,77,302,5844
6627,25,4,1218,384,78,0,77,545,7820
6230,14,4,4255,234,78,0,0,611,4630
6095,1,4,1533,27,78,0,12,599,6609
1955,8,4,4313,27,78,0,34,245,4265
4891,4,2,1369,20,78,0,20,1195,5970
6786,12,4,2125,173,78,0,55,68,7807
1992,14,4,2709,208,78,0,2,728,5053
3219,11,3,2351,384,78,0,47,567,7443
4664,25,4,2171,121,78,1,77,579,4706
4064,4,4,985,87,78,1,20,106,6143
3237,14,4,3745,301,78,1,112,595,4322
4466,1,4,4029,70,78,1,12,723,5791
1900,25,4,3838,95,78,0,77,674,7467
3618,7,4,200,142,78,0,33,623,4394
5221,24,4,793,62,78,1,76,787,6602
1987,14,4,2613,172,78,0,6,599,5326
6714,15,4,3785,178,78,0,57,573,6582
5346,29,4,4043,384,78,1,103,599,7228
3111,11,2,4457,60,78,0,34,1001,4378
3659,28,4,1876,104,78,1,97,912,5503
1945,11,4,2816,384,78,1,47,545,6995
3457,4,4,913,384,78,1,20,549,4380
3855,14,4,437,267,78,1,2,507,6480
766,14,4,2454,318,78,0,0,778,5677
5621,23,2,1,94,78,0,75,573,5878
5124,27,4,334,384,78,1,96,604,6576
1774,29,4,337,36,78,1,103,895,4755
5373,11,4,2806,97,6,1,47,829,7675
3399,20,4,4033,127,78,1,66,859,4500
1976,29,4,1,2,78,0,103,671,6156
4685,17,2,933,279,78,0,61,487,7863
3749,7,4,3110,80,78,1,33,591,7639
3302,11,3,1577,348,78,0,47,514,4930
6957,11,4,4643,45,78,1,99,735,6028
6500,25,4,1351,96,78,1,77,467,4251
6052,14,4,3579,94,78,1,112,216,5364
3532,18,3,3439,362,78,1,62,553,5641
3557,19,4,3775,89,78,0,65,587,5181
5248,3,2,0,175,65,0,18,129,7290
4085,21,4,745,91,78,0,70,534,5590
206,11,2,0,304,78,1,47,479,4932
3243,14,4,4651,384,78,1,2,573,5651
5858,11,4,4476,339,78,0,47,850,4433
4253,20,4,3643,3,53,0,66,88,7814
6375,25,4,2270,384,78,1,77,933,6153
5725,14,4,1762,149,78,1,0,474,6060
3422,18,2,3891,227,78,0,62,1179,7611
2926,11,3,3918,78,78,0,46,485,7836
2260,24,3,2254,91,78,1,76,34,4042
1234,27,3,642,53,78,1,96,372,5112
6947,31,2,4220,51,78,1,108,971,6923
6601,27,3,3565,384,78,1,96,172,6358
5695,17,4,4505,136,78,1,61,1076,4636
6883,0,4,789,96,11,0,9,599,7601
4498,14,4,2979,271,78,0,67,671,6133
1930,23,4,2209,346,78,0,75,557,4582
1100,11,4,2112,82,78,1,47,784,6607
2250,29,3,4005,67,78,0,103,912,5251
1854,29,4,4157,23,78,0,103,270,4648
822,14,4,3280,243,78,1,24,579,5780
5165,27,4,2653,184,78,1,96,674,5093
317,29,4,4457,140,78,0,103,887,7501
73,14,4,1694,198,78,1,2,623,6911
7222,23,3,1031,47,78,1,75,807,7527
3665,11,4,2271,149,78,0,47,563,5383
3499,29,4,2381,53,78,0,103,647,5128
2565,30,3,3620,67,78,0,105,430,5705
2803,20,2,0,31,78,1,66,106,6176
2307,4,2,2444,384,78,1,20,455,7211
3186,12,2,1,181,78,0,55,582,6378
2947,29,3,1054,192,78,0,103,1060,7462
4438,11,3,2622,161,78,1,92,192,7542
1099,11,4,2326,309,78,0,47,1179,5406
5374,29,2,1370,31,78,1,103,536,6177
5877,18,3,2104,19,78,0,62,453,5497
3681,25,4,3924,384,78,1,77,189,5432
7057,21,2,4008,78,78,0,70,153,7822
1386,29,3,2762,125,78,0,103,1082,5368
6327,29,4,1749,134,78,1,103,117,5783
4134,11,4,2318,267,78,0,92,139,4239
