App,Category,Reviews,Size,Type,Price,Content_Rating,Genres,Last_Updated,Current_Ver,Android_Ver,Installs
460,21,1744,87,22,10904,5,72,696,277,14,21682
5406,21,3260,94,37,10877,4,72,1032,1051,11,29845
3280,27,3588,7,40,11344,9,97,983,532,8,38880
2197,13,1,363,43,10592,6,61,49,424,8,33173
2209,21,2854,452,21,12891,9,72,510,1478,10,35363
2502,21,1744,71,8,12379,3,72,700,277,14,37709
7332,21,466,193,39,12782,3,72,510,532,14,24762
7334,21,3260,402,32,12888,3,72,506,1016,14,22875
6845,21,0,173,35,14626,8,72,615,113,9,22338
2217,13,5064,141,28,12803,1,61,1043,237,8,37378
2216,13,3235,100,40,10404,7,61,443,1963,8,29937
8286,13,5610,107,24,11421,1,61,590,1969,13,32160
6382,26,4088,312,21,10921,4,83,1121,455,13,34170
7744,13,4783,28,29,13144,8,61,717,2346,11,25740
7403,13,4089,33,3,13278,1,61,1021,1587,8,34856
2796,13,2799,461,21,13597,7,61,361,2271,11,28070
1475,13,2204,38,33,10300,5,61,680,2205,8,29324
2215,13,2380,100,37,11660,9,61,1003,2092,9,35521
8602,13,530,28,44,12106,7,61,717,2346,10,28967
8581,13,1832,64,22,11110,8,61,373,131,10,29925
2645,13,2128,47,2,14334,1,61,1299,2044,12,32908
7177,13,2969,151,11,10729,4,61,852,2452,11,22141
4661,13,423,100,38,14901,4,61,762,2454,14,36116
6151,13,3371,28,10,11968,2,61,717,2346,8,28038
6660,13,5458,269,27,13375,4,61,609,2290,9,33684
5692,13,5210,220,37,11812,1,61,46,1553,12,37031
6052,13,2413,112,25,14555,1,61,1109,1477,11,33887
4356,13,3039,44,22,14302,9,61,1374,2044,10,26165
4274,13,1699,312,7,13319,6,61,803,2163,11,31114
3895,13,1735,94,9,13798,9,61,756,1856,8,24131
7953,13,5803,56,3,12375,8,61,592,1095,12,28818
4470,13,3805,94,39,11869,8,61,619,1857,8,31380
7949,13,238,63,5,12046,3,61,627,277,8,28200
8285,13,1744,311,48,11723,5,61,645,139,14,24876
6655,13,4046,366,19,14807,2,61,397,2163,9,20090
7398,13,3208,58,1,13847,7,61,758,1427,13,37626
4464,13,4180,23,22,13481,1,61,954,2327,12,32598
5982,13,3588,461,22,12244,4,61,116,173,14,31826
682,12,2668,461,35,14942,2,27,171,2765,14,32178
6539,31,5723,321,4,13632,1,111,116,271,11,33229
6443,7,595,146,3,12774,2,36,116,2071,13,27226
5095,30,3661,61,16,12727,2,109,655,2377,12,21414
7041,12,4069,151,41,12943,7,98,782,2069,13,36670
6324,15,384,94,29,10686,4,89,730,431,10,26550
7752,15,258,402,25,11456,9,0,623,813,14,28408
2730,15,486,309,38,12778,9,2,489,225,12,37992
2766,5,3965,127,11,10796,9,22,698,1699,12,30988
4641,5,1173,461,31,12725,3,22,619,2765,11,30952
2224,5,1915,126,26,11791,1,22,14,1776,13,31810
2225,12,4803,104,35,13235,2,39,675,1898,10,22178
2764,5,3442,215,38,14787,7,22,909,1429,14,23217
4658,5,5890,172,20,14667,1,22,619,2569,12,22302
7454,5,5346,221,19,10216,6,22,193,797,14,31227
3852,4,5698,218,46,12104,2,19,923,277,8,25841
7463,5,1933,57,13,13918,4,22,249,758,14,22297
7449,26,4088,104,10,14332,3,83,639,1146,8,21612
2230,5,3572,221,21,11583,9,22,777,2194,14,37376
2226,12,3435,104,16,12909,1,39,1275,113,9,27206
2228,5,331,366,30,11650,5,22,829,1741,9,27601
4617,30,3401,75,25,10645,6,109,615,532,14,20786
5486,12,836,173,24,10574,7,39,605,1091,14,27358
7458,26,2117,33,31,14310,5,83,156,2653,13,28573
5069,5,4146,71,31,14819,8,22,786,942,14,38960
2223,5,3759,71,12,14786,3,22,820,885,12,30216
2779,12,845,220,6,11376,6,39,904,113,8,33415
7457,5,1865,222,24,10513,1,22,464,1914,14,33902
4639,5,5547,19,47,11628,8,22,721,546,12,27718
7459,26,2644,172,34,13236,5,83,665,1091,10,29990
5268,4,2272,166,29,12864,4,19,56,118,13,28960
8118,5,2272,273,48,12925,9,22,144,2030,10,29746
4642,5,2343,23,46,13741,5,22,829,642,8,26445
7452,5,334,461,47,12739,8,22,619,2765,8,31071
2220,5,1779,224,15,12482,7,22,1355,1204,11,32841
2765,26,5442,57,17,11778,3,83,961,1157,9,21563
7462,5,5162,310,14,10010,3,22,116,758,9,37024
7455,5,2343,318,1,13151,7,22,499,189,14,36302
2233,30,5264,100,30,13336,1,109,549,277,10,28658
2232,12,660,104,18,10786,5,39,1275,277,9,38121
5485,12,4652,174,17,10414,5,39,456,173,14,38351
2229,30,355,100,17,11243,6,109,829,642,10,20334
2222,12,2944,362,24,10223,5,39,566,431,11,22994
7450,5,3707,264,35,13390,7,22,803,424,11,22507
2227,24,355,118,36,14794,9,81,866,253,9,36391
7460,5,5236,54,33,14574,5,22,205,300,11,37237
2221,5,1998,166,2,13054,8,22,1016,797,14,32274
2235,7,3734,264,29,12753,6,36,467,207,8,25280
2234,5,5091,171,24,13869,9,22,691,2476,12,37081
2231,5,3182,104,14,14897,3,22,1181,113,8,21777
2219,5,3588,169,16,14262,9,22,300,277,8,32271
3863,30,5995,16,44,14427,3,109,1345,1263,13,29974
7451,5,560,215,5,11547,2,22,301,1017,11,29082
8875,5,2407,38,7,12737,8,22,752,1340,12,34858
7461,30,4405,81,11,11538,4,109,29,213,8,33475
7453,5,466,360,9,13019,6,22,820,797,9,29443
8344,12,2728,75,38,12273,9,52,639,1180,13,23820
2245,12,1260,24,6,14441,2,52,615,393,12,39047
8346,12,2230,173,25,10561,9,52,661,277,10,30727
2247,22,3373,265,16,11584,2,76,873,719,10,26008
8345,12,4405,168,10,10743,4,52,93,113,14,32698
803,6,4241,266,42,10699,7,34,749,1198,8,22543
23,7,4685,123,37,12547,5,36,932,234,11,39738
656,12,0,59,42,10538,7,92,443,1081,12,28169
2420,15,1283,162,16,14556,5,6,446,280,8,29922
4115,12,3551,413,28,13518,2,52,820,1462,9,35424
2239,7,2,231,13,13011,9,36,511,2741,10,26417
5353,7,4897,381,25,10304,1,36,221,134,8,21655
6311,7,1293,55,36,10923,3,36,852,678,9,25088
1864,7,845,44,47,14351,4,36,1243,113,8,23742
2371,25,509,272,22,11957,8,82,852,660,14,33407
7638,12,4206,2,15,12742,7,92,680,1029,12,20076
2246,7,5742,350,4,13823,4,36,995,424,11,23347
34,7,466,125,13,10190,5,36,1014,1558,12,20032
2240,7,2854,444,20,13819,2,36,923,424,12,21849
6316,7,2509,61,46,10870,8,36,557,1257,13,29567
4618,12,0,173,34,12103,7,52,661,113,8,34355
8348,19,1744,317,20,13367,7,68,777,1823,8,34459
2242,12,2854,81,14,12518,2,39,777,1722,9,38827
4666,12,2770,461,1,11288,6,52,214,2765,9,35129
2238,7,1744,6,21,10240,3,36,944,113,14,34820
6312,7,3188,414,7,11293,2,36,391,2781,14,34034
7071,26,2380,461,17,13651,6,83,927,2765,13,22666
6314,12,466,59,21,11731,6,39,516,1102,14,21507
4322,12,2981,461,6,14237,2,52,639,2765,13,29137
6383,30,1,250,4,12521,7,109,1238,1299,12,29810
2244,7,0,103,13,13221,1,36,861,173,12,27849
53,12,1,125,41,13459,2,39,993,1047,9,22284
5736,12,0,75,33,12271,9,39,104,277,10,28772
2835,12,589,447,48,13051,2,52,1205,1766,11,28821
5619,7,5848,2,33,14801,4,36,362,1102,14,32477
6310,7,914,72,12,14357,8,36,175,113,11,24827
2243,4,1024,23,33,11995,7,19,1100,424,13,38648
7070,26,3927,461,4,12817,2,83,927,2765,9,21105
2241,5,3588,212,45,13282,8,22,441,1121,13,28360
5107,12,5013,24,48,13925,8,52,197,1264,14,28205
6315,12,2538,167,29,13406,8,39,516,1102,11,28644
6576,22,347,19,22,14997,2,76,639,2301,8,23168
5275,12,3013,461,44,13086,9,52,193,2765,11,34869
5754,7,2560,274,7,12403,5,36,1066,2162,9,36346
7618,12,2918,47,13,14374,3,52,1021,1705,11,36802
6313,30,5414,118,7,10258,1,109,1170,1464,9,23914
305,12,1855,28,6,13304,1,52,156,1720,11,31182
2419,12,811,331,49,12151,7,92,684,1047,8,23951
145,12,4228,461,4,11045,4,52,646,2765,13,28296
6777,5,4088,244,6,13351,5,22,695,897,10,29077
2259,12,877,23,46,12737,3,27,1233,1373,14,34216
2267,12,1483,159,1,11161,8,52,549,2530,13,34425
9388,12,4776,269,19,14356,7,52,1090,593,13,29114
2260,12,4151,270,47,14264,7,52,882,1263,12,39408
2439,31,3641,227,4,11005,8,111,646,2457,9,22553
2780,30,1425,168,5,13370,2,109,661,225,12,36268
9389,12,4822,315,28,12870,2,52,1090,593,13,25716
2268,12,4032,220,12,14996,2,52,1090,1017,8,29836
2265,12,1626,438,33,13934,1,27,1069,689,13,30308
177,32,3863,151,20,10439,3,115,925,80,14,29137
2254,5,2,250,28,14605,7,22,853,424,12,21061
2258,12,466,19,13,12248,8,27,1299,688,8,36401
2261,12,660,23,42,14520,5,27,1045,592,12,28685
879,5,1873,75,7,11630,9,22,646,2824,12,36070
8212,12,259,107,44,12982,1,39,631,534,10,27574
2269,29,5509,218,23,12755,2,103,822,2053,13,36612
2257,12,3588,131,43,12678,1,27,759,688,9,25893
8439,24,3734,16,37,12659,2,81,957,117,12,22230
2266,19,4685,19,6,14270,2,68,752,1091,8,34799
8448,19,963,416,5,13926,1,68,1002,139,10,39954
2250,5,0,304,9,14871,7,22,714,113,14,23698
6775,19,87,126,36,12597,2,68,1289,2192,9,25604
2262,12,1744,144,27,13698,2,52,249,1528,8,32535
2781,26,2854,94,30,14115,7,83,675,1092,13,31383
7478,7,4297,151,36,12246,3,36,214,1498,12,26635
7319,15,3588,71,27,13613,1,89,816,110,9,21438
9387,24,2854,122,10,11938,2,81,112,113,9,29001
2255,30,466,60,14,13815,7,109,752,113,14,34360
2264,12,0,141,38,13549,8,27,501,531,8,31120
2249,5,1,223,21,14427,6,22,517,2797,11,30443
2126,26,0,47,35,11394,6,83,116,2527,8,32662
5295,7,0,71,35,11987,9,36,1035,1138,10,26208
2263,19,1,141,19,11287,5,68,249,1528,10,33923
2252,32,1744,273,43,10026,6,115,827,2385,9,20734
2270,12,1626,23,7,12027,3,52,498,1091,10,30373
2256,26,1,44,48,12655,3,83,1316,2522,14,27608
7717,30,4707,260,3,11704,9,109,432,1017,11,39117
468,29,4914,227,8,10697,7,103,278,1698,11,22848
9083,12,2989,54,43,11601,9,52,705,758,9,35952
2251,5,0,250,6,11405,6,22,340,113,9,25302
9465,12,1365,1,31,11576,4,39,1207,720,9,26125
4513,5,3588,55,44,13970,4,22,644,645,10,20175
690,5,0,314,32,10616,3,22,1069,113,10,39086
7243,5,1,38,12,13045,5,22,193,532,12,21603
2253,5,0,16,8,11308,8,22,214,536,13,37867
2793,25,2248,461,49,10325,1,82,590,2765,8,20801
2273,26,5271,461,33,12489,4,83,501,2765,11,29696
4660,15,3516,2,9,12371,7,23,30,551,9,31600
2800,15,1325,377,18,13002,7,73,193,645,11,23013
2789,12,1348,33,37,13275,3,39,193,719,14,35957
2785,13,3863,24,28,13223,1,61,546,2327,13,26655
2799,15,4417,71,29,12971,5,73,453,843,11,25104
2788,22,2560,310,28,10685,4,76,1061,2559,8,38536
7393,19,4032,170,19,10576,3,68,155,1017,13,32047
2272,24,1,4,21,13532,8,81,786,1528,8,28994
2275,13,1646,16,20,13335,8,61,526,2072,12,37946
150,30,1,116,41,11379,5,109,442,1022,14,38434
2276,20,5441,338,43,12560,1,71,1343,271,8,38676
673,13,3535,71,18,11179,3,61,878,352,9,30801
2782,7,3588,360,4,11624,6,36,195,534,10,34644
680,7,3588,126,13,12193,6,36,340,1087,12,29792
5361,12,5820,7,1,12446,9,52,439,2739,11,33920
3322,21,4554,265,39,14422,6,72,1078,719,13,21172
4002,27,1502,174,33,10549,5,97,193,532,12,26832
6510,22,2854,461,41,12083,6,76,1037,2584,9,34289
2787,21,1744,71,32,14431,4,72,1319,779,13,29426
3761,13,2856,33,19,12677,6,61,717,139,14,28506
2784,19,1744,411,15,14604,8,68,192,1513,11,25418
6112,12,0,23,2,12911,4,52,317,113,13,20267
2377,22,0,127,45,12982,3,76,889,3,11,38860
7754,15,4056,281,43,12663,2,23,675,1210,11,26189
2271,27,2854,223,3,13995,1,97,115,1018,8,29722
2786,5,0,215,2,14381,7,22,817,1948,8,32637
8071,22,1348,169,25,11561,5,76,852,150,13,32764
6949,26,5498,461,20,13047,5,83,911,2765,9,26699
8774,5,0,289,2,14876,5,22,989,160,10,34150
2783,16,0,412,28,11693,8,63,790,2556,13,24491
2274,4,0,121,40,11069,7,19,192,251,13,37964
5675,26,1858,461,3,12185,8,83,687,2765,14,39407
2792,12,48,268,27,10895,4,39,21,1180,12,32347
7474,13,4554,165,10,11784,4,61,253,1933,13,34544
815,12,5600,202,28,13632,3,105,116,260,12,38022
1587,4,0,23,1,11943,5,19,988,113,11,32390
6090,12,2058,131,38,12278,6,39,1117,424,12,39294
8124,15,4778,461,17,14910,9,89,691,2765,11,28603
2795,20,304,5,45,11781,9,71,295,532,10,29495
2797,28,2071,33,48,13891,3,102,549,370,11,32840
9459,27,1925,9,22,14555,5,97,423,1466,9,26032
3202,12,299,54,29,12810,4,92,1302,1407,14,38896
2348,25,2022,461,10,10805,5,82,116,2765,11,36078
1418,13,1049,23,3,14426,6,61,364,277,9,28969
6045,31,4033,75,4,11485,1,111,845,1838,12,37019
6100,14,4686,100,13,11940,5,62,976,1607,12,36121
2288,19,259,122,14,12213,2,68,830,173,13,32941
2279,30,5681,367,11,13163,8,109,214,1670,9,21554
7721,17,791,54,18,10335,7,66,609,290,14,39650
9630,27,423,416,10,13899,9,97,970,532,14,39253
679,27,3021,47,40,10634,2,97,193,2765,11,33321
5534,19,455,47,43,12115,2,68,786,2189,12,27114
7844,12,2660,33,25,11688,8,52,586,2162,14,20888
2285,4,1744,44,22,13389,1,19,1108,2709,8,26464
6054,20,4523,190,46,11636,8,71,782,2410,8,26155
2284,4,0,411,27,12666,8,19,1349,2710,14,32293
2281,4,1,19,7,11937,8,19,1311,2710,10,39756
6755,32,1309,55,13,13889,5,115,759,1708,8,35239
7344,28,3578,57,12,14778,8,102,307,139,9,37208
1762,19,1410,169,38,13168,3,68,655,1587,10,29824
9577,17,798,219,17,10424,8,66,369,1449,12,39860
2283,4,1,23,28,10100,6,19,120,2712,13,21503
2287,4,1744,5,42,13728,2,19,593,16,13,24229
5200,7,0,44,41,12745,9,36,656,1116,8,31588
9583,28,3471,399,14,13816,8,102,1067,277,11,35806
2286,30,688,121,31,11939,2,109,940,1664,10,34247
7016,4,0,44,29,10763,2,19,1072,2708,8,38768
2282,4,0,24,28,14678,1,19,120,2713,11,37522
5082,30,5667,312,26,12714,4,109,1172,221,10,31223
9012,33,3564,87,33,11397,9,118,609,2234,12,34323
8939,24,0,23,36,14491,9,81,17,113,14,29370
7598,7,466,332,38,12149,3,36,703,1073,8,32766
6648,22,2206,461,11,13048,8,76,406,2765,11,39530
8934,25,5094,57,14,14566,3,82,583,426,11,32073
8061,27,2025,461,39,12844,2,97,581,2765,12,39002
2280,30,1744,123,10,14763,6,109,702,277,14,27697
6277,4,3588,47,44,12407,9,19,434,1898,14,27127
7411,4,0,366,47,13560,5,19,916,139,8,21626
5983,20,2856,173,35,12421,1,71,375,424,14,27730
6842,12,845,312,23,11910,7,52,1166,1116,11,22110
8516,16,1160,24,45,14831,8,63,652,1819,8,27687
7525,26,4685,218,26,11283,3,83,817,1356,9,38421
8290,29,1265,266,10,13229,9,103,156,414,10,21648
9034,30,3757,294,1,12358,4,109,623,1468,12,36687
9100,33,5823,215,33,10221,5,118,569,1067,14,22743
8858,19,5642,275,28,11543,6,68,728,113,8,20537
3156,29,381,362,18,14707,4,103,639,2789,10,29234
8376,12,547,461,21,11876,6,84,725,201,12,28837
3172,15,4354,334,16,12411,4,6,652,468,13,27771
4839,12,3285,313,10,13180,1,52,1026,736,11,30372
4325,25,901,81,8,13279,1,82,691,647,8,28744
6082,30,2534,104,41,11690,5,109,214,1126,8,23860
5602,12,5325,28,38,11016,2,43,1014,150,13,39774
8575,30,508,312,11,11191,3,109,597,2757,13,31714
8421,30,784,119,25,10101,8,109,581,2112,13,22089
1464,30,753,19,24,12419,7,109,656,1561,11,33067
4319,30,3083,461,48,13580,5,109,14,2765,11,23176
8462,12,3526,23,32,13094,9,52,509,1305,10,37742
5990,12,1366,24,46,14225,2,52,634,1214,12,35981
7907,29,4816,144,37,14421,1,103,629,424,14,20665
8872,25,4181,461,6,14250,9,82,1261,2765,14,23689
4830,15,2468,214,42,11425,8,6,281,242,9,39591
4001,12,3729,137,2,11344,4,27,757,446,10,22447
6171,15,1091,461,35,10761,3,0,744,356,11,33942
7253,15,2303,146,18,14445,3,113,361,277,13,34005
4860,12,5843,193,34,13976,6,27,1030,338,11,20680
7819,24,3752,19,7,14472,9,81,698,2765,13,33922
6923,12,4310,250,24,12146,5,51,224,431,13,35451
3369,30,3738,461,43,13137,1,109,684,2765,8,27446
2129,12,4356,263,8,13011,3,51,652,589,12,29988
7533,15,2626,461,3,10726,4,6,116,2765,13,20406
5615,15,4001,278,26,13828,3,6,1014,733,9,32428
8408,15,3585,100,42,10436,2,2,501,455,14,25932
5511,15,5424,254,41,11488,5,73,717,1264,10,39399
2822,20,465,71,46,12104,3,71,623,987,14,26578
7606,30,2861,58,6,14249,8,109,1143,474,13,34925
2814,30,2189,77,42,11474,5,109,1313,689,11,24083
7942,30,5718,6,15,12759,1,109,710,1674,12,30730
3008,15,3174,209,45,12359,4,0,193,353,9,28256
9397,18,2111,137,14,11551,5,67,586,1748,8,34365
2826,20,3963,314,29,14596,8,71,285,1105,14,39469
9393,30,2944,80,32,10069,7,109,241,113,13,21338
6342,12,2,61,12,11338,5,52,235,139,10,31384
9391,30,1779,58,43,13892,5,109,914,271,14,32342
2824,30,5528,63,26,10241,4,109,246,139,11,33247
2832,22,932,38,26,14297,2,76,416,1604,10,20023
2481,30,0,57,42,13959,6,109,840,94,13,37768
174,26,1626,170,7,12001,1,83,1148,229,12,34521
7687,30,5742,144,33,11016,2,109,1043,73,11,37717
2829,12,4909,331,36,14539,7,98,1017,699,14,26259
2828,12,3401,121,5,10007,7,39,736,797,14,23603
9390,30,1096,270,10,13240,3,109,652,277,10,24280
2820,30,5094,217,49,11227,1,109,748,173,8,25531
2813,31,3588,359,35,14303,5,111,271,113,11,37837
2821,26,2854,15,30,11405,1,83,507,1018,13,32417
10,4,5095,123,2,10578,8,19,194,532,10,20979
4986,4,3977,19,42,12029,9,19,1177,424,14,23067
2830,20,1472,16,28,14634,7,71,849,1580,14,26072
2825,5,1348,412,20,11321,9,22,333,593,14,30253
2818,31,1,16,11,11144,5,111,1053,173,9,32366
2827,30,2509,461,16,12910,3,109,1012,719,14,34618
7355,30,0,435,24,14609,5,109,429,173,13,21892
4987,4,484,367,15,10364,9,19,288,300,13,30853
2816,5,3,267,43,11650,2,22,631,1018,10,30573
6902,30,4869,166,4,14396,3,109,705,499,12,39254
2817,28,3401,159,20,14667,3,102,776,113,9,31614
2819,19,4206,120,37,12052,4,68,201,139,9,22316
1743,30,1873,19,40,13993,3,109,499,428,9,20381
4988,4,0,61,30,12920,8,19,714,118,11,33171
2815,20,5371,118,16,14116,4,71,16,173,10,29304
2823,5,4206,28,18,10620,1,22,878,1047,11,33219
2833,12,3120,207,22,13851,5,98,911,797,11,32000
5648,25,1,60,9,13145,1,82,1218,113,12,39594
9392,30,2746,58,38,11871,1,109,70,424,12,26658
2834,12,1873,214,10,10756,2,92,684,277,13,25665
2831,15,3101,193,26,10218,4,0,646,562,10,36470
7130,30,660,118,5,14168,3,109,614,250,9,20605
5649,25,0,58,40,14150,2,82,1218,113,11,38791
9396,30,0,33,16,12302,9,109,856,139,14,28131
5112,20,5742,16,37,14432,6,71,1010,1263,9,35036
7617,30,5886,315,16,14492,6,109,584,58,14,39636
2839,12,3302,263,41,10709,7,92,156,488,10,27064
2836,6,2424,461,39,10250,8,34,812,2765,8,39977
5382,15,4230,153,42,12038,1,0,675,1305,13,38870
5383,15,2275,141,16,11015,5,0,725,1238,8,22847
4113,12,4990,413,24,13122,9,52,628,1463,12,26905
2846,12,3822,443,41,12250,9,1,794,1430,11,24442
5653,12,2410,223,4,14819,6,3,1068,2765,8,24857
8713,15,5837,151,33,14402,4,113,1211,1168,11,37962
5655,12,842,288,38,12705,2,90,546,697,11,35685
5516,15,2037,415,13,12931,9,0,220,1077,10,28604
6063,24,2331,425,7,11447,2,81,695,1898,13,36250
2837,28,423,288,4,12993,3,102,593,772,11,28614
2639,6,3961,461,44,11869,4,34,1021,2765,11,28488
7252,15,3101,119,11,12544,5,113,294,338,12,36360
1462,12,1232,402,19,10658,3,1,67,1102,13,20456
8133,6,3182,23,49,11451,8,34,680,207,10,26576
5941,15,2310,430,44,14613,4,0,675,1011,11,31184
2524,12,2854,166,16,11142,2,52,665,1017,9,37615
5940,15,2885,461,44,13289,8,2,214,1434,9,35981
2849,15,259,87,17,13615,5,113,1014,1677,11,27914
2838,4,3471,311,43,11991,6,19,744,1898,12,34120
2848,30,452,268,21,13478,7,109,419,532,13,31806
2844,4,1745,122,41,11766,1,19,821,2079,14,20508
5943,12,1300,425,16,10626,6,92,680,594,13,29337
8892,30,3986,265,17,14871,6,109,1318,1922,14,38674
8853,12,623,81,16,11827,1,84,1289,1713,11,36790
2845,20,2437,273,26,13072,5,71,292,1091,14,33011
7122,15,2507,425,49,14802,8,0,609,1203,9,28624
5942,12,2183,331,8,12625,5,92,669,1985,9,36322
2842,31,5048,16,11,11526,5,111,980,2212,8,33760
2843,12,1998,57,40,13293,7,52,1109,593,12,31537
7446,12,1199,364,3,12389,7,52,840,2188,11,36256
4277,22,919,23,17,13099,4,76,911,556,12,28379
6924,6,1,75,14,11537,7,34,782,5,12,28385
3469,12,5371,19,23,11982,7,39,1189,1449,12,25286
7489,12,1,58,15,10681,7,52,1106,139,11,30601
2850,25,2854,38,30,12745,4,82,725,189,13,39281
2808,31,0,141,9,14012,5,111,656,1823,13,20625
6874,4,5094,44,37,14988,5,19,452,424,12,26221
2840,20,4632,4,41,12353,4,71,527,113,10,29068
2847,31,1198,47,2,14238,7,111,116,623,14,21069
2841,31,3175,16,27,12171,6,111,970,2211,9,36134
155,19,1,3,38,14656,8,68,1037,424,8,33192
6099,22,5442,367,7,13978,7,76,744,2366,9,23330
868,2,1575,187,34,12978,8,13,156,2681,13,33116
8909,7,2079,461,29,11362,3,36,646,2765,14,27034
9620,33,1616,162,47,14407,8,118,214,2765,13,35572
9234,7,5247,218,29,11880,3,36,998,1494,14,29500
3259,4,2502,461,31,10190,2,19,762,2765,12,33951
1720,25,4213,461,32,13792,8,82,820,2765,13,32848
7968,20,4407,223,21,14971,1,71,1047,1108,9,37574
8907,15,4058,447,14,11635,2,89,817,1876,10,37074
1372,12,2537,75,32,14371,8,39,675,1475,8,25751
2631,12,3600,461,22,14411,8,52,615,2765,12,24466
344,30,4202,16,15,11114,1,109,156,1446,14,33388
6725,12,5788,372,16,10826,1,98,855,532,14,32738
3858,30,1651,265,28,10761,4,109,1039,632,12,38478
9129,15,3091,6,31,14258,6,119,1354,1208,11,37902
5899,25,2365,137,16,11996,1,82,660,1290,9,26151
5144,12,2373,104,10,12921,3,98,856,272,10,24717
2323,7,4113,71,15,13643,7,36,665,527,8,34384
5901,24,2717,64,25,10341,9,81,476,618,14,29211
5668,25,1055,461,4,13833,4,82,937,2765,10,35194
6989,15,5398,461,13,12062,5,73,794,581,14,37472
7321,15,2176,162,6,12643,2,89,1120,113,8,38902
4000,12,335,153,38,10137,4,84,253,869,13,38453
1600,15,5881,28,15,11354,6,89,489,1195,9,21888
7680,30,3959,43,10,11395,6,109,501,683,10,29771
8606,15,2434,193,12,10257,1,89,494,2495,10,24874
748,12,1727,379,7,13985,9,98,193,1472,11,34709
2486,15,3445,121,37,11236,3,15,214,639,10,34229
7706,15,1064,47,18,14855,5,113,803,1971,14,23491
6468,12,1369,362,13,14432,4,105,765,565,9,25789
9401,30,3588,145,33,10100,7,109,126,113,11,33684
2866,15,1,28,15,12762,3,15,240,113,10,20652
4935,26,2074,461,15,11038,7,83,1275,2765,10,29913
6469,12,1441,362,44,14108,1,105,760,563,13,38814
2869,20,5742,417,41,11656,3,71,214,932,10,28787
2873,5,2230,359,41,13107,4,22,1236,2376,12,25262
2864,25,1685,6,36,12010,6,82,369,691,13,22623
2862,29,1,124,23,13468,4,103,1021,139,13,38776
3275,30,3187,33,2,14926,7,109,1047,1102,10,27243
8356,19,5441,271,28,10001,8,68,983,5,12,38141
4990,25,1,297,2,12603,7,82,379,1018,14,27546
2861,28,5094,5,20,14819,9,102,1245,113,10,25662
2870,30,1744,71,34,14191,3,109,985,1026,10,32436
2867,5,1744,264,27,10758,7,22,1342,113,12,35153
4983,29,2746,28,47,13269,2,103,383,1502,13,25924
7546,12,2230,6,30,14776,5,52,192,1528,11,28870
6644,28,1744,58,36,10805,7,102,1023,113,14,32053
2863,23,1,107,24,11251,6,77,499,2734,13,30196
2871,26,1348,344,48,11516,4,83,818,118,14,37243
2872,5,0,33,19,12353,1,22,550,234,10,25366
6176,19,1744,141,34,11885,8,68,684,797,13,24623
2868,30,5742,267,24,11546,9,109,159,113,10,30339
3256,13,2856,94,22,10901,8,61,744,2794,8,22480
3274,12,4206,5,30,10089,3,52,1324,113,14,30966
2865,30,0,153,12,12864,6,109,407,139,8,27078
7399,20,279,33,12,11185,6,71,81,1135,13,21287
3936,5,0,118,33,13327,3,22,744,118,12,35069
7156,30,1744,28,32,12624,7,109,680,113,8,23354
8650,26,1,16,37,12522,5,83,794,2361,9,27705
6931,28,4087,33,49,12350,7,102,702,496,12,29660
2408,26,0,217,10,10611,8,83,1063,1528,10,21483
2664,30,0,64,46,10416,6,109,639,1339,8,20187
3479,30,1744,121,32,10006,9,109,619,593,8,20823
6473,22,1744,222,9,14864,8,76,1068,277,11,27980
6823,30,1274,153,12,12764,1,109,680,2689,11,35119
4497,4,1483,222,43,11226,3,19,633,113,9,29228
9402,5,0,64,26,14982,3,22,714,277,11,31149
793,19,0,121,48,10918,7,68,156,113,14,36650
3771,11,0,170,36,10772,3,59,233,139,14,22776
2554,20,4917,461,27,11359,8,71,156,2765,9,27061
7547,7,466,7,13,10501,2,36,659,1584,9,26517
3302,26,4685,63,26,14484,2,83,901,1017,13,29397
3335,27,1307,461,31,11079,9,97,646,2765,8,30737
2877,27,4973,2,20,14381,6,97,605,1472,11,29557
6919,27,4033,166,21,13119,2,97,609,562,12,21863
2874,27,3471,2,29,14049,8,97,575,1472,9,39728
2887,5,4206,272,28,13561,4,22,93,2378,8,25878
2886,30,845,112,49,13152,8,109,1370,207,8,31597
5630,27,94,141,39,10715,6,97,749,1129,14,26515
2889,32,3535,23,17,13450,1,115,866,1017,13,23013
6920,30,1626,81,6,12739,2,109,700,828,8,20050
2880,15,4632,5,16,14961,6,15,109,19,13,38292
4872,27,3588,3,15,14559,2,97,575,841,13,33353
9299,12,2,71,3,12361,7,98,205,2765,11,32627
2916,12,4376,315,49,12777,8,52,733,691,11,27514
2885,32,466,64,5,13746,5,115,1216,719,14,29109
2884,26,1693,461,47,14975,8,83,443,2765,10,29631
2891,32,4128,60,22,10364,2,115,1366,189,9,24007
8352,5,2854,19,14,11448,7,22,800,2813,12,25744
7501,30,2560,146,7,14905,2,109,394,629,14,25034
3235,15,212,75,8,12154,8,6,475,253,11,33055
2894,30,1,170,26,12584,9,109,1145,160,8,31237
2357,31,4592,81,2,13629,5,111,1242,1026,10,26976
2883,26,3810,147,21,12423,5,83,826,1083,11,37907
2878,16,4685,28,9,14372,9,63,890,2570,12,31254
7756,27,5099,23,35,14289,2,97,966,1622,11,38721
